Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
07:22:48.235,10,,,,,,,,,
07:22:48.325,10,94.0,,,,,,,,
07:22:48.415,10,94.0,0.0,,,,,,,
07:22:48.505,10,94.0,0.0,0.0,,,,,,
07:22:48.595,10,94.0,0.0,0.0,2.0,,,,,
07:22:48.685,10,94.0,0.0,0.0,2.0,0.86,,,,
07:22:48.775,10,94.0,0.0,0.0,2.0,0.86,89.0,,,
07:22:48.895,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,,
07:22:48.985,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,
07:22:49.075,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:49.165,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:49.283,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:49.375,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:49.465,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:49.555,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:49.645,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:49.735,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:49.825,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:49.914,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:50.004,10,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:50.094,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:50.185,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:50.274,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:50.364,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:50.454,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:50.544,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:50.634,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:50.726,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:50.814,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:50.904,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:50.994,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:51.084,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:51.174,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:51.264,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:51.354,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:51.444,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:51.534,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:51.624,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:51.714,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:51.864,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:51.984,9,94.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:52.104,9,88.0,0.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:52.194,9,88.0,1135.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:52.284,9,88.0,1135.0,0.0,2.0,0.86,89.0,1.0,14.1,14.5
07:22:52.374,9,88.0,1135.0,0.0,7.0,0.86,89.0,1.0,14.1,14.5
07:22:52.464,9,88.0,1135.0,0.0,7.0,18.13,89.0,1.0,14.1,14.5
07:22:52.554,9,88.0,1135.0,0.0,7.0,18.13,89.0,1.0,14.1,14.5
07:22:52.644,9,88.0,1135.0,0.0,7.0,18.13,89.0,1.0,14.1,14.5
07:22:52.734,9,88.0,1135.0,0.0,7.0,18.13,89.0,1.0,14.1,14.5
07:22:52.824,9,88.0,1135.0,0.0,7.0,18.13,89.0,1.0,14.1,14.5
07:22:52.921,9,88.0,1135.0,0.0,7.0,18.13,89.0,1.0,14.1,14.5
07:22:53.004,9,92.0,1135.0,0.0,7.0,18.13,89.0,1.0,14.1,14.5
07:22:53.094,9,92.0,1002.0,0.0,7.0,18.13,89.0,1.0,14.1,14.5
07:22:53.190,9,92.0,1002.0,0.0,7.0,18.13,89.0,1.0,14.1,14.5
07:22:53.274,9,92.0,1002.0,0.0,20.0,18.13,89.0,1.0,14.1,14.5
07:22:53.364,9,92.0,1002.0,0.0,20.0,16.61,89.0,1.0,14.1,14.5
07:22:53.454,9,92.0,1002.0,0.0,20.0,16.61,83.1,1.0,14.1,14.5
07:22:53.544,9,92.0,1002.0,0.0,20.0,16.61,83.1,1.0,14.1,14.5
07:22:53.634,9,92.0,1002.0,0.0,20.0,16.61,83.1,1.0,14.1,14.5
07:22:53.724,9,92.0,1002.0,0.0,20.0,16.61,83.1,1.0,14.1,14.5
07:22:53.813,9,92.0,1002.0,0.0,20.0,16.61,83.1,1.0,14.1,14.5
07:22:53.904,9,92.0,1002.0,0.0,20.0,16.61,83.1,1.0,14.1,14.5
07:22:53.993,9,92.0,972.0,0.0,20.0,16.61,83.1,1.0,14.1,14.5
07:22:54.084,9,92.0,972.0,0.0,20.0,16.61,83.1,1.0,14.1,14.5
07:22:54.173,9,92.0,972.0,0.0,18.0,16.61,83.1,1.0,14.1,14.5
07:22:54.263,9,92.0,972.0,0.0,18.0,16.22,83.1,1.0,14.1,14.5
07:22:54.353,9,92.0,972.0,0.0,18.0,16.22,83.1,1.0,14.1,14.5
07:22:54.443,9,92.0,972.0,0.0,18.0,16.22,83.1,1.0,14.1,14.5
07:22:54.533,9,92.0,972.0,0.0,18.0,16.22,83.1,1.0,14.5,14.5
07:22:54.623,9,92.0,972.0,0.0,18.0,16.22,83.1,1.0,14.5,14.5
07:22:54.713,9,92.0,972.0,0.0,18.0,16.22,83.1,1.0,14.5,14.5
07:22:54.803,9,93.0,972.0,0.0,18.0,16.22,83.1,1.0,14.5,14.5
07:22:54.893,9,93.0,961.0,0.0,18.0,16.22,83.1,1.0,14.5,14.5
07:22:54.984,9,93.0,961.0,0.0,18.0,16.22,83.1,1.0,14.5,14.5
07:22:55.073,9,93.0,961.0,0.0,17.0,16.22,83.1,1.0,14.5,14.5
07:22:55.163,9,93.0,961.0,0.0,17.0,15.8,83.1,1.0,14.5,14.5
07:22:55.253,9,93.0,961.0,0.0,17.0,15.8,83.1,1.0,14.5,14.5
07:22:55.343,9,93.0,961.0,0.0,17.0,15.8,83.1,1.0,14.5,14.5
07:22:55.433,9,93.0,961.0,0.0,17.0,15.8,83.1,1.0,14.1,14.5
07:22:55.523,9,93.0,961.0,0.0,17.0,15.8,83.1,1.0,14.1,14.5
07:22:55.613,9,93.0,961.0,0.0,17.0,15.8,83.1,1.0,14.1,14.5
07:22:55.704,9,93.0,961.0,0.0,17.0,15.8,83.1,1.0,14.1,14.5
07:22:55.793,9,93.0,945.0,0.0,17.0,15.8,83.1,1.0,14.1,14.5
07:22:55.883,9,93.0,945.0,0.0,17.0,15.8,83.1,1.0,14.1,14.5
07:22:55.973,9,93.0,945.0,0.0,16.0,15.8,83.1,1.0,14.1,14.5
07:22:56.063,9,93.0,945.0,0.0,16.0,15.52,83.1,1.0,14.1,14.5
07:22:56.153,9,93.0,945.0,0.0,16.0,15.52,83.1,1.0,14.1,14.5
07:22:56.243,9,93.0,945.0,0.0,16.0,15.52,83.1,1.0,14.1,14.5
07:22:56.363,9,93.0,945.0,0.0,16.0,15.52,83.1,1.0,14.5,14.5
07:22:56.453,9,93.0,945.0,0.0,16.0,15.52,83.1,1.0,14.5,14.5
07:22:56.543,9,93.0,945.0,0.0,16.0,15.52,83.1,1.0,14.5,14.5
07:22:56.634,9,93.0,945.0,0.0,16.0,15.52,83.1,1.0,14.5,14.5
07:22:56.753,9,93.0,948.0,0.0,16.0,15.52,83.1,1.0,14.5,14.5
07:22:56.843,9,93.0,948.0,0.0,16.0,15.52,83.1,1.0,14.5,14.5
07:22:56.963,9,93.0,948.0,0.0,16.0,15.52,83.1,1.0,14.5,14.5
07:22:57.053,9,93.0,948.0,0.0,16.0,15.61,83.1,1.0,14.5,14.5
07:22:57.173,9,93.0,948.0,0.0,16.0,15.61,83.1,1.0,14.5,14.5
07:22:57.293,9,93.0,948.0,0.0,16.0,15.61,83.1,1.0,14.5,14.5
07:22:57.383,9,93.0,948.0,0.0,16.0,15.61,83.1,1.0,14.1,14.5
07:22:57.473,9,93.0,948.0,0.0,16.0,15.61,83.1,1.0,14.1,14.5
07:22:57.563,9,93.0,948.0,0.0,16.0,15.61,83.1,1.0,14.1,14.5
07:22:57.654,9,93.0,948.0,0.0,16.0,15.61,83.1,1.0,14.1,14.5
07:22:57.773,9,93.0,944.0,0.0,16.0,15.61,83.1,1.0,14.1,14.5
07:22:57.863,9,93.0,944.0,0.0,16.0,15.61,83.1,1.0,14.1,14.5
07:22:57.953,9,93.0,944.0,0.0,14.0,15.61,83.1,1.0,14.1,14.5
07:22:58.043,9,93.0,944.0,0.0,14.0,15.47,83.1,1.0,14.1,14.5
07:22:58.133,9,93.0,944.0,0.0,14.0,15.47,83.1,1.0,14.1,14.5
07:22:58.223,9,93.0,944.0,0.0,14.0,15.47,83.1,1.0,14.1,14.5
07:22:58.313,9,93.0,944.0,0.0,14.0,15.47,83.1,1.0,14.1,14.5
07:22:58.403,9,93.0,944.0,0.0,14.0,15.47,83.1,1.0,14.1,14.5
07:22:58.493,9,93.0,944.0,0.0,14.0,15.47,83.1,1.0,14.1,14.5
07:22:58.583,9,93.0,944.0,0.0,14.0,15.47,83.1,1.0,14.1,14.5
07:22:58.644,9,93.0,948.0,0.0,14.0,15.47,83.1,1.0,14.1,14.5
07:22:58.733,9,93.0,948.0,0.0,14.0,15.47,83.1,1.0,14.1,14.5
07:22:58.823,9,93.0,948.0,0.0,14.0,15.47,83.1,1.0,14.1,14.5
07:22:58.913,9,93.0,948.0,0.0,14.0,15.88,83.1,1.0,14.1,14.5
07:22:59.003,9,93.0,948.0,0.0,14.0,15.88,83.1,1.0,14.1,14.5
07:22:59.093,9,93.0,948.0,0.0,14.0,15.88,83.1,1.0,14.1,14.5
07:22:59.182,9,93.0,948.0,0.0,14.0,15.88,83.1,1.0,14.1,14.5
07:22:59.273,9,93.0,948.0,0.0,14.0,15.88,83.1,1.0,14.1,14.5
07:22:59.363,9,93.0,948.0,0.0,14.0,15.88,83.1,1.0,14.1,14.5
07:22:59.453,9,94.0,948.0,0.0,14.0,15.88,83.1,1.0,14.1,14.5
07:22:59.543,9,94.0,949.0,0.0,14.0,15.88,83.1,1.0,14.1,14.5
07:22:59.663,9,94.0,949.0,1.0,14.0,15.88,83.1,1.0,14.1,14.5
07:22:59.753,9,94.0,949.0,1.0,13.0,15.88,83.1,1.0,14.1,14.5
07:22:59.843,9,94.0,949.0,1.0,13.0,15.77,83.1,1.0,14.1,14.5
07:22:59.933,9,94.0,949.0,1.0,13.0,15.77,83.1,1.0,14.1,14.5
07:23:00.023,9,94.0,949.0,1.0,13.0,15.77,83.1,1.0,14.1,14.5
07:23:00.112,9,94.0,949.0,1.0,13.0,15.77,83.1,1.0,14.1,14.5
07:23:00.203,9,94.0,949.0,1.0,13.0,15.77,83.1,1.0,14.1,14.1
