Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
18:06:33.150,90,,,,,,,,,
18:06:33.239,90,102.0,,,,,,,,
18:06:33.329,90,102.0,1003.0,,,,,,,
18:06:33.450,90,102.0,1003.0,17.0,,,,,,
18:06:33.539,90,102.0,1003.0,17.0,18.0,,,,,
18:06:33.629,90,102.0,1003.0,17.0,18.0,7.13,,,,
18:06:33.719,90,102.0,1003.0,17.0,18.0,7.13,83.5,,,
18:06:33.809,90,102.0,1003.0,17.0,18.0,7.13,83.5,8.0,,
18:06:33.899,90,102.0,1003.0,17.0,18.0,7.13,83.5,8.0,23.1,
18:06:33.989,90,102.0,1003.0,17.0,18.0,7.13,83.5,8.0,23.1,23.1
18:06:34.079,90,102.0,1003.0,17.0,18.0,7.13,83.5,8.0,23.1,23.1
18:06:34.169,90,103.0,1003.0,17.0,18.0,7.13,83.5,8.0,23.1,23.1
18:06:34.259,90,103.0,1051.0,17.0,18.0,7.13,83.5,8.0,23.1,23.1
18:06:34.350,90,103.0,1051.0,18.0,18.0,7.13,83.5,8.0,23.1,23.1
18:06:34.470,90,103.0,1051.0,18.0,14.0,7.13,83.5,8.0,23.1,23.1
18:06:34.559,90,103.0,1051.0,18.0,14.0,8.58,83.5,8.0,23.1,23.1
18:06:34.650,90,103.0,1051.0,18.0,14.0,8.58,83.5,8.0,23.1,23.1
18:06:34.740,90,103.0,1051.0,18.0,14.0,8.58,83.5,8.0,23.1,23.1
18:06:34.829,90,103.0,1051.0,18.0,14.0,8.58,83.5,8.0,24.7,23.1
18:06:34.919,90,103.0,1051.0,18.0,14.0,8.58,83.5,8.0,24.7,24.3
18:06:35.009,90,103.0,1051.0,18.0,14.0,8.58,83.5,8.0,24.7,24.3
18:06:35.099,90,103.0,1051.0,18.0,14.0,8.58,83.5,8.0,24.7,24.3
18:06:35.190,90,103.0,1126.0,18.0,14.0,8.58,83.5,8.0,24.7,24.3
18:06:35.279,90,103.0,1126.0,19.0,14.0,8.58,83.5,8.0,24.7,24.3
18:06:35.399,90,103.0,1126.0,19.0,15.0,8.58,83.5,8.0,24.7,24.3
18:06:35.490,90,103.0,1126.0,19.0,15.0,9.02,83.5,8.0,24.7,24.3
18:06:35.609,90,103.0,1126.0,19.0,15.0,9.02,83.5,8.0,24.7,24.3
18:06:35.699,90,103.0,1126.0,19.0,15.0,9.02,83.5,8.0,24.7,24.3
18:06:35.789,90,103.0,1126.0,19.0,15.0,9.02,83.5,8.0,25.1,24.3
18:06:35.879,90,103.0,1126.0,19.0,15.0,9.02,83.5,8.0,25.1,25.1
18:06:35.970,90,103.0,1126.0,19.0,15.0,9.02,83.5,8.0,25.1,25.1
18:06:36.059,90,100.0,1126.0,19.0,15.0,9.02,83.5,8.0,25.1,25.1
18:06:36.149,90,100.0,1214.0,19.0,15.0,9.02,83.5,8.0,25.1,25.1
18:06:36.239,90,100.0,1214.0,21.0,15.0,9.02,83.5,8.0,25.1,25.1
18:06:36.329,90,100.0,1214.0,21.0,16.0,9.02,83.5,8.0,25.1,25.1
18:06:36.419,90,100.0,1214.0,21.0,16.0,9.97,83.5,8.0,25.1,25.1
18:06:36.510,90,100.0,1214.0,21.0,16.0,9.97,83.5,8.0,25.1,25.1
18:06:36.599,90,100.0,1214.0,21.0,16.0,9.97,83.5,8.0,25.1,25.1
18:06:36.689,90,100.0,1214.0,21.0,16.0,9.97,83.5,8.0,19.2,25.1
18:06:36.779,90,100.0,1214.0,21.0,16.0,9.97,83.5,8.0,19.2,19.2
18:06:36.869,90,100.0,1214.0,21.0,16.0,9.97,83.5,8.0,19.2,19.2
18:06:36.959,90,101.0,1214.0,21.0,16.0,9.97,83.5,8.0,19.2,19.2
18:06:37.079,90,101.0,1196.0,21.0,16.0,9.97,83.5,8.0,19.2,19.2
18:06:37.169,90,101.0,1196.0,20.0,16.0,9.97,83.5,8.0,19.2,19.2
18:06:37.289,90,101.0,1196.0,20.0,17.0,9.97,83.5,8.0,19.2,19.2
18:06:37.379,90,101.0,1196.0,20.0,17.0,10.66,83.5,8.0,19.2,19.2
