Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
07:05:25.296,15,,,,,,,,,
07:05:25.387,15,93.0,,,,,,,,
07:05:25.477,15,93.0,924.0,,,,,,,
07:05:25.597,15,93.0,924.0,0.0,,,,,,
07:05:25.687,15,93.0,924.0,0.0,20.0,,,,,
07:05:25.777,15,93.0,924.0,0.0,20.0,15.27,,,,
07:05:25.868,15,93.0,924.0,0.0,20.0,15.27,83.1,,,
07:05:25.957,15,93.0,924.0,0.0,20.0,15.27,83.1,6.0,,
07:05:26.047,15,93.0,924.0,0.0,20.0,15.27,83.1,6.0,14.1,
07:05:26.137,15,93.0,924.0,0.0,20.0,15.27,83.1,6.0,14.1,14.5
07:05:26.228,15,93.0,924.0,0.0,20.0,15.27,83.1,6.0,14.1,14.5
07:05:26.318,15,94.0,924.0,0.0,20.0,15.27,83.1,6.0,14.1,14.5
07:05:26.437,15,94.0,927.0,0.0,20.0,15.27,83.1,6.0,14.1,14.5
07:05:26.527,15,94.0,927.0,0.0,20.0,15.27,83.1,6.0,14.1,14.5
07:05:26.617,15,94.0,927.0,0.0,20.0,15.27,83.1,6.0,14.1,14.5
07:05:26.707,15,94.0,927.0,0.0,20.0,15.3,83.1,6.0,14.1,14.5
07:05:26.798,15,94.0,927.0,0.0,20.0,15.3,83.1,6.0,14.1,14.5
07:05:26.887,15,94.0,927.0,0.0,20.0,15.3,83.1,6.0,14.1,14.5
07:05:26.977,15,94.0,927.0,0.0,20.0,15.3,83.1,6.0,14.1,14.5
07:05:27.068,15,94.0,927.0,0.0,20.0,15.3,83.1,6.0,14.1,14.5
07:05:27.157,15,94.0,927.0,0.0,20.0,15.3,83.1,6.0,14.1,14.5
