Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
21:06:06.069,11,,,,,,,,,
21:06:06.159,11,102.0,,,,,,,,
21:06:06.249,11,102.0,941.0,,,,,,,
21:06:06.339,11,102.0,941.0,0.0,,,,,,
21:06:06.429,11,102.0,941.0,0.0,10.0,,,,,
21:06:06.519,11,102.0,941.0,0.0,10.0,16.94,,,,
21:06:06.609,11,102.0,941.0,0.0,10.0,16.94,83.1,,,
21:06:06.699,11,102.0,941.0,0.0,10.0,16.94,83.1,6.0,,
21:06:06.789,11,102.0,941.0,0.0,10.0,16.94,83.1,6.0,14.1,
21:06:06.879,11,102.0,941.0,0.0,10.0,16.94,83.1,6.0,14.1,14.5
21:06:06.969,11,102.0,941.0,0.0,10.0,16.94,83.1,6.0,14.1,14.5
21:06:07.089,11,102.0,941.0,0.0,10.0,16.94,83.1,6.0,14.1,14.5
21:06:07.179,11,102.0,941.0,0.0,10.0,16.94,83.1,6.0,14.1,14.5
21:06:07.269,11,102.0,941.0,0.0,10.0,16.94,83.1,6.0,14.1,14.5
21:06:07.359,11,102.0,941.0,0.0,10.0,16.94,83.1,6.0,14.1,14.5
21:06:07.449,11,102.0,941.0,0.0,10.0,16.99,83.1,6.0,14.1,14.5
21:06:07.539,11,102.0,941.0,0.0,10.0,16.99,83.1,6.0,14.1,14.5
21:06:07.629,11,102.0,941.0,0.0,10.0,16.99,83.1,6.0,14.1,14.5
21:06:07.719,11,102.0,941.0,0.0,10.0,16.99,83.1,6.0,14.1,14.5
21:06:07.809,11,102.0,941.0,0.0,10.0,16.99,83.1,6.0,14.1,14.5
21:06:07.899,11,102.0,941.0,0.0,10.0,16.99,83.1,6.0,14.1,14.5
21:06:08.007,11,102.0,941.0,0.0,10.0,16.99,83.1,6.0,14.1,14.5
21:06:08.110,11,102.0,941.0,0.0,10.0,16.99,83.1,6.0,14.1,14.5
21:06:08.199,11,102.0,941.0,0.0,10.0,16.99,83.1,6.0,14.1,14.5
21:06:08.293,11,102.0,941.0,0.0,10.0,16.99,83.1,6.0,14.1,14.5
21:06:08.379,11,102.0,941.0,0.0,10.0,17.16,83.1,6.0,14.1,14.5
21:06:08.469,11,102.0,941.0,0.0,10.0,17.16,83.1,6.0,14.1,14.5
21:06:08.559,11,102.0,941.0,0.0,10.0,17.16,83.1,6.0,14.1,14.5
21:06:08.650,11,102.0,941.0,0.0,10.0,17.16,83.1,6.0,14.1,14.5
21:06:08.739,11,102.0,941.0,0.0,10.0,17.16,83.1,6.0,14.1,14.5
21:06:08.829,11,102.0,941.0,0.0,10.0,17.16,83.1,6.0,14.1,14.5
21:06:08.920,11,102.0,941.0,0.0,10.0,17.16,83.1,6.0,14.1,14.5
21:06:09.009,11,102.0,942.0,0.0,10.0,17.16,83.1,6.0,14.1,14.5
21:06:09.099,11,102.0,942.0,0.0,10.0,17.16,83.1,6.0,14.1,14.5
21:06:09.189,11,102.0,942.0,0.0,10.0,17.16,83.1,6.0,14.1,14.5
21:06:09.279,11,102.0,942.0,0.0,10.0,16.97,83.1,6.0,14.1,14.5
