Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
07:17:05.131,9,,,,,,,,,
07:17:05.252,9,96.0,,,,,,,,
07:17:05.343,9,96.0,0.0,,,,,,,
07:17:05.431,9,96.0,0.0,0.0,,,,,,
07:17:05.521,9,96.0,0.0,0.0,2.0,,,,,
07:17:05.612,9,96.0,0.0,0.0,2.0,0.86,,,,
07:17:05.702,9,96.0,0.0,0.0,2.0,0.86,89.0,,,
07:17:05.792,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,,
07:17:05.881,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,
07:17:05.972,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:06.092,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:06.182,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:06.272,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:06.362,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:06.452,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:06.542,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:06.632,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:06.722,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:06.812,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:06.902,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:06.992,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:07.082,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:07.172,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:07.262,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:07.352,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:07.442,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:07.532,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:07.622,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:07.712,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:07.802,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:07.922,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:08.012,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:08.102,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:08.192,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:08.283,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:08.372,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:08.462,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:08.552,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:08.642,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:08.732,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:08.822,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:08.912,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:09.002,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:09.098,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:09.182,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:09.272,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:09.362,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:09.451,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:09.541,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:09.631,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:09.721,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:09.811,9,96.0,0.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:09.902,9,96.0,141.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:09.991,9,96.0,141.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:10.082,9,96.0,141.0,0.0,2.0,0.86,89.0,6.0,14.1,14.5
07:17:10.172,9,96.0,141.0,0.0,2.0,10.77,89.0,6.0,14.1,14.5
07:17:10.262,9,96.0,141.0,0.0,2.0,10.77,84.7,6.0,14.1,14.5
07:17:10.352,9,96.0,141.0,0.0,2.0,10.77,84.7,6.0,14.1,14.5
07:17:10.442,9,96.0,141.0,0.0,2.0,10.77,84.7,6.0,14.1,14.5
07:17:10.533,9,96.0,141.0,0.0,2.0,10.77,84.7,6.0,14.1,14.5
07:17:10.622,9,96.0,141.0,0.0,2.0,10.77,84.7,6.0,14.1,14.5
07:17:10.712,9,93.0,141.0,0.0,2.0,10.77,84.7,6.0,14.1,14.5
07:17:10.801,9,93.0,1068.0,0.0,2.0,10.77,84.7,6.0,14.1,14.5
07:17:10.892,9,93.0,1068.0,0.0,2.0,10.77,84.7,6.0,14.1,14.5
07:17:10.982,9,93.0,1068.0,0.0,11.0,10.77,84.7,6.0,14.1,14.5
07:17:11.072,9,93.0,1068.0,0.0,11.0,17.88,84.7,6.0,14.1,14.5
07:17:11.162,9,93.0,1068.0,0.0,11.0,17.88,83.1,6.0,14.1,14.5
07:17:11.251,9,93.0,1068.0,0.0,11.0,17.88,83.1,6.0,14.1,14.5
07:17:11.341,9,93.0,1068.0,0.0,11.0,17.88,83.1,6.0,14.1,14.5
07:17:11.432,9,93.0,1068.0,0.0,11.0,17.88,83.1,6.0,14.1,14.5
07:17:11.521,9,93.0,1068.0,0.0,11.0,17.88,83.1,6.0,14.1,14.5
07:17:11.611,9,94.0,1068.0,0.0,11.0,17.88,83.1,6.0,14.1,14.5
07:17:11.701,9,94.0,982.0,0.0,11.0,17.88,83.1,6.0,14.1,14.5
07:17:11.791,9,94.0,982.0,0.0,11.0,17.88,83.1,6.0,14.1,14.5
07:17:11.881,9,94.0,982.0,0.0,20.0,17.88,83.1,6.0,14.1,14.5
07:17:11.972,9,94.0,982.0,0.0,20.0,16.97,83.1,6.0,14.1,14.5
07:17:12.062,9,94.0,982.0,0.0,20.0,16.97,83.1,6.0,14.1,14.5
07:17:12.152,9,94.0,982.0,0.0,20.0,16.97,83.1,6.0,14.1,14.5
07:17:12.242,9,94.0,982.0,0.0,20.0,16.97,83.1,6.0,14.1,14.5
07:17:12.332,9,94.0,982.0,0.0,20.0,16.97,83.1,6.0,14.1,14.5
07:17:12.422,9,94.0,982.0,0.0,20.0,16.97,83.1,6.0,14.1,14.5
07:17:12.512,9,94.0,982.0,0.0,20.0,16.97,83.1,6.0,14.1,14.5
07:17:12.602,9,94.0,973.0,0.0,20.0,16.97,83.1,6.0,14.1,14.5
07:17:12.692,9,94.0,973.0,0.0,20.0,16.97,83.1,6.0,14.1,14.5
07:17:12.782,9,94.0,973.0,0.0,18.0,16.97,83.1,6.0,14.1,14.5
07:17:12.872,9,94.0,973.0,0.0,18.0,16.66,83.1,6.0,14.1,14.5
07:17:12.961,9,94.0,973.0,0.0,18.0,16.66,83.1,6.0,14.1,14.5
07:17:13.052,9,94.0,973.0,0.0,18.0,16.66,83.1,6.0,14.1,14.5
07:17:13.142,9,94.0,973.0,0.0,18.0,16.66,83.1,6.0,14.5,14.5
07:17:13.232,9,94.0,973.0,0.0,18.0,16.66,83.1,6.0,14.5,14.5
07:17:13.322,9,94.0,973.0,0.0,18.0,16.66,83.1,6.0,14.5,14.5
07:17:13.412,9,94.0,973.0,0.0,18.0,16.66,83.1,6.0,14.5,14.5
07:17:13.501,9,94.0,959.0,0.0,18.0,16.66,83.1,6.0,14.5,14.5
07:17:13.592,9,94.0,959.0,0.0,18.0,16.66,83.1,6.0,14.5,14.5
07:17:13.682,9,94.0,959.0,0.0,17.0,16.66,83.1,6.0,14.5,14.5
07:17:13.772,9,94.0,959.0,0.0,17.0,15.94,83.1,6.0,14.5,14.5
07:17:13.891,9,94.0,959.0,0.0,17.0,15.94,83.1,6.0,14.5,14.5
07:17:13.983,9,94.0,959.0,0.0,17.0,15.94,83.1,6.0,14.5,14.5
07:17:14.072,9,94.0,959.0,0.0,17.0,15.94,83.1,6.0,14.1,14.5
07:17:14.192,9,94.0,959.0,0.0,17.0,15.94,83.1,6.0,14.1,14.5
07:17:14.283,9,94.0,959.0,0.0,17.0,15.94,83.1,6.0,14.1,14.5
07:17:14.374,9,95.0,959.0,0.0,17.0,15.94,83.1,6.0,14.1,14.5
07:17:14.462,9,95.0,957.0,0.0,17.0,15.94,83.1,6.0,14.1,14.5
07:17:14.551,9,95.0,957.0,0.0,17.0,15.94,83.1,6.0,14.1,14.5
07:17:14.642,9,95.0,957.0,0.0,16.0,15.94,83.1,6.0,14.1,14.5
07:17:14.732,9,95.0,957.0,0.0,16.0,16.3,83.1,6.0,14.1,14.5
07:17:14.822,9,95.0,957.0,0.0,16.0,16.3,83.1,6.0,14.1,14.5
07:17:14.912,9,95.0,957.0,0.0,16.0,16.3,83.1,6.0,14.1,14.5
07:17:15.002,9,95.0,957.0,0.0,16.0,16.3,83.1,6.0,14.1,14.5
07:17:15.091,9,95.0,957.0,0.0,16.0,16.3,83.1,6.0,14.1,14.5
07:17:15.182,9,95.0,957.0,0.0,16.0,16.3,83.1,6.0,14.1,14.5
07:17:15.272,9,95.0,957.0,0.0,16.0,16.3,83.1,6.0,14.1,14.5
07:17:15.362,9,95.0,943.0,0.0,16.0,16.3,83.1,6.0,14.1,14.5
07:17:15.451,9,95.0,943.0,0.0,16.0,16.3,83.1,6.0,14.1,14.5
07:17:15.572,9,95.0,943.0,0.0,15.0,16.3,83.1,6.0,14.1,14.5
07:17:15.662,9,95.0,943.0,0.0,15.0,16.16,83.1,6.0,14.1,14.5
07:17:15.752,9,95.0,943.0,0.0,15.0,16.16,83.1,6.0,14.1,14.5
07:17:15.872,9,95.0,943.0,0.0,15.0,16.16,83.1,6.0,14.1,14.5
07:17:15.962,9,95.0,943.0,0.0,15.0,16.16,83.1,6.0,14.1,14.5
07:17:16.082,9,95.0,943.0,0.0,15.0,16.16,83.1,6.0,14.1,14.5
07:17:16.172,9,95.0,943.0,0.0,15.0,16.16,83.1,6.0,14.1,14.5
07:17:16.262,9,95.0,943.0,0.0,15.0,16.16,83.1,6.0,14.1,14.5
07:17:16.352,9,95.0,948.0,0.0,15.0,16.16,83.1,6.0,14.1,14.5
07:17:16.442,9,95.0,948.0,0.0,15.0,16.16,83.1,6.0,14.1,14.5
07:17:16.531,9,95.0,948.0,0.0,14.0,16.16,83.1,6.0,14.1,14.5
07:17:16.622,9,95.0,948.0,0.0,14.0,15.97,83.1,6.0,14.1,14.5
07:17:16.712,9,95.0,948.0,0.0,14.0,15.97,83.1,6.0,14.1,14.5
07:17:16.801,9,95.0,948.0,0.0,14.0,15.97,83.1,6.0,14.1,14.5
07:17:16.891,9,95.0,948.0,0.0,14.0,15.97,83.1,6.0,14.1,14.5
07:17:16.982,9,95.0,948.0,0.0,14.0,15.97,83.1,6.0,14.1,14.5
07:17:17.102,9,95.0,948.0,0.0,14.0,15.97,83.1,6.0,14.1,14.5
07:17:17.192,9,95.0,948.0,0.0,14.0,15.97,83.1,6.0,14.1,14.5
07:17:17.282,9,95.0,951.0,0.0,14.0,15.97,83.1,6.0,14.1,14.5
07:17:17.372,9,95.0,951.0,0.0,14.0,15.97,83.1,6.0,14.1,14.5
07:17:17.462,9,95.0,951.0,0.0,14.0,15.97,83.1,6.0,14.1,14.5
07:17:17.552,9,95.0,951.0,0.0,14.0,16.24,83.1,6.0,14.1,14.5
07:17:17.641,9,95.0,951.0,0.0,14.0,16.24,83.1,6.0,14.1,14.5
07:17:17.731,9,95.0,951.0,0.0,14.0,16.24,83.1,6.0,14.1,14.5
07:17:17.821,9,95.0,951.0,0.0,14.0,16.24,83.1,6.0,14.1,14.5
07:17:17.941,9,95.0,951.0,0.0,14.0,16.24,83.1,6.0,14.1,14.5
07:17:18.034,9,95.0,951.0,0.0,14.0,16.24,83.1,6.0,14.1,14.5
07:17:18.122,9,96.0,951.0,0.0,14.0,16.24,83.1,6.0,14.1,14.5
07:17:18.212,9,96.0,944.0,0.0,14.0,16.24,83.1,6.0,14.1,14.5
