Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
19:23:27.775,16,,,,,,,,,
19:23:27.894,16,101.0,,,,,,,,
19:23:27.987,16,101.0,915.0,,,,,,,
19:23:28.074,16,101.0,915.0,0.0,,,,,,
19:23:28.163,16,101.0,915.0,0.0,13.0,,,,,
19:23:28.224,16,101.0,915.0,0.0,13.0,16.08,,,,
19:23:28.343,16,101.0,915.0,0.0,13.0,16.08,83.5,,,
19:23:28.433,16,101.0,915.0,0.0,13.0,16.08,83.5,9.0,,
19:23:28.524,16,101.0,915.0,0.0,13.0,16.08,83.5,9.0,14.1,
19:23:28.625,16,101.0,915.0,0.0,13.0,16.08,83.5,9.0,14.1,14.5
19:23:28.703,16,101.0,915.0,0.0,13.0,16.08,83.5,9.0,14.1,14.5
19:23:28.793,16,101.0,915.0,0.0,13.0,16.08,83.5,9.0,14.1,14.5
19:23:28.883,16,101.0,914.0,0.0,13.0,16.08,83.5,9.0,14.1,14.5
19:23:28.975,16,101.0,914.0,0.0,13.0,16.08,83.5,9.0,14.1,14.5
19:23:29.063,16,101.0,914.0,0.0,13.0,16.08,83.5,9.0,14.1,14.5
19:23:29.153,16,101.0,914.0,0.0,13.0,16.11,83.5,9.0,14.1,14.5
19:23:29.243,16,101.0,914.0,0.0,13.0,16.11,83.5,9.0,14.1,14.5
19:23:29.332,16,101.0,914.0,0.0,13.0,16.11,83.5,9.0,14.1,14.5
19:23:29.423,16,101.0,914.0,0.0,13.0,16.11,83.5,9.0,14.1,14.5
19:23:29.513,16,101.0,914.0,0.0,13.0,16.11,83.5,9.0,14.1,14.5
19:23:29.575,16,101.0,914.0,0.0,13.0,16.11,83.5,9.0,14.1,14.5
19:23:29.663,16,101.0,914.0,0.0,13.0,16.11,83.5,9.0,14.1,14.5
19:23:29.725,16,101.0,912.0,0.0,13.0,16.11,83.5,9.0,14.1,14.5
19:23:29.814,16,101.0,912.0,0.0,13.0,16.11,83.5,9.0,14.1,14.5
19:23:29.903,16,101.0,912.0,0.0,13.0,16.11,83.5,9.0,14.1,14.5
19:23:29.993,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:30.083,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:30.173,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:30.263,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:30.354,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:30.442,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:30.533,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:30.622,16,101.0,913.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:30.712,16,101.0,913.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:30.773,16,101.0,913.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:30.862,16,101.0,913.0,0.0,13.0,15.99,83.5,9.0,14.1,14.5
19:23:30.923,16,101.0,913.0,0.0,13.0,15.99,83.5,9.0,14.1,14.5
19:23:31.012,16,101.0,913.0,0.0,13.0,15.99,83.5,9.0,14.1,14.5
19:23:31.102,16,101.0,913.0,0.0,13.0,15.99,83.5,9.0,14.1,14.5
19:23:31.192,16,101.0,913.0,0.0,13.0,15.99,83.5,9.0,14.1,14.5
19:23:31.282,16,101.0,913.0,0.0,13.0,15.99,83.5,9.0,14.1,14.5
19:23:31.372,16,101.0,913.0,0.0,13.0,15.99,83.5,9.0,14.1,14.5
19:23:31.462,16,101.0,912.0,0.0,13.0,15.99,83.5,9.0,14.1,14.5
19:23:31.522,16,101.0,912.0,0.0,13.0,15.99,83.5,9.0,14.1,14.5
19:23:31.611,16,101.0,912.0,0.0,13.0,15.99,83.5,9.0,14.1,14.5
19:23:31.673,16,101.0,912.0,0.0,13.0,15.86,83.5,9.0,14.1,14.5
19:23:31.762,16,101.0,912.0,0.0,13.0,15.86,83.5,9.0,14.1,14.5
19:23:31.823,16,101.0,912.0,0.0,13.0,15.86,83.5,9.0,14.1,14.5
19:23:31.912,16,101.0,912.0,0.0,13.0,15.86,83.5,9.0,14.1,14.5
19:23:31.973,16,101.0,912.0,0.0,13.0,15.86,83.5,9.0,14.1,14.5
19:23:32.062,16,101.0,912.0,0.0,13.0,15.86,83.5,9.0,14.1,14.5
19:23:32.123,16,101.0,912.0,0.0,13.0,15.86,83.5,9.0,14.1,14.5
19:23:32.211,16,101.0,912.0,0.0,13.0,15.86,83.5,9.0,14.1,14.5
19:23:32.304,16,101.0,912.0,0.0,13.0,15.86,83.5,9.0,14.1,14.5
19:23:32.417,16,101.0,912.0,0.0,13.0,15.86,83.5,9.0,14.1,14.5
19:23:32.541,16,101.0,912.0,0.0,13.0,16.27,83.5,9.0,14.1,14.5
19:23:32.630,16,101.0,912.0,0.0,13.0,16.27,83.5,9.0,14.1,14.5
19:23:32.720,16,101.0,912.0,0.0,13.0,16.27,83.5,9.0,14.1,14.5
19:23:32.810,16,101.0,912.0,0.0,13.0,16.27,83.5,9.0,14.1,14.5
19:23:32.871,16,101.0,912.0,0.0,13.0,16.27,83.5,9.0,14.1,14.5
19:23:32.961,16,101.0,912.0,0.0,13.0,16.27,83.5,9.0,14.1,14.5
19:23:33.022,16,101.0,912.0,0.0,13.0,16.27,83.5,9.0,14.1,14.5
19:23:33.110,16,101.0,912.0,0.0,13.0,16.27,83.5,9.0,14.1,14.5
19:23:33.171,16,101.0,912.0,0.0,13.0,16.27,83.5,9.0,14.1,14.5
19:23:33.261,16,101.0,912.0,0.0,13.0,16.27,83.5,9.0,14.1,14.5
19:23:33.321,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:33.410,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:33.500,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:33.561,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:33.650,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:33.741,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:33.830,16,101.0,912.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:33.920,16,101.0,911.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:34.010,16,101.0,911.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:34.071,16,101.0,911.0,0.0,13.0,16.02,83.5,9.0,14.1,14.5
19:23:34.161,16,101.0,911.0,0.0,13.0,15.74,83.5,9.0,14.1,14.5
19:23:34.221,16,101.0,911.0,0.0,13.0,15.74,83.5,9.0,14.1,14.5
19:23:34.310,16,101.0,911.0,0.0,13.0,15.74,83.5,9.0,14.1,14.5
19:23:34.371,16,101.0,911.0,0.0,13.0,15.74,83.5,9.0,14.1,14.5
19:23:34.461,16,101.0,911.0,0.0,13.0,15.74,83.5,9.0,14.1,14.5
19:23:34.522,16,101.0,911.0,0.0,13.0,15.74,83.5,9.0,14.1,14.5
19:23:34.610,16,101.0,911.0,0.0,13.0,15.74,83.5,9.0,14.1,14.5
19:23:34.671,16,101.0,909.0,0.0,13.0,15.74,83.5,9.0,14.1,14.5
19:23:34.760,16,101.0,909.0,0.0,13.0,15.74,83.5,9.0,14.1,14.5
19:23:34.820,16,101.0,909.0,0.0,13.0,15.74,83.5,9.0,14.1,14.5
19:23:34.910,16,101.0,909.0,0.0,13.0,16.05,83.5,9.0,14.1,14.5
19:23:34.972,16,101.0,909.0,0.0,13.0,16.05,83.5,9.0,14.1,14.5
19:23:35.060,16,101.0,909.0,0.0,13.0,16.05,83.5,9.0,14.1,14.5
19:23:35.122,16,101.0,909.0,0.0,13.0,16.05,83.5,9.0,14.1,14.5
19:23:35.210,16,101.0,909.0,0.0,13.0,16.05,83.5,9.0,14.1,14.5
19:23:35.270,16,101.0,909.0,0.0,13.0,16.05,83.5,9.0,14.1,14.5
19:23:35.359,16,101.0,909.0,0.0,13.0,16.05,83.5,9.0,14.1,14.5
19:23:35.450,16,101.0,908.0,0.0,13.0,16.05,83.5,9.0,14.1,14.5
19:23:35.540,16,101.0,908.0,0.0,13.0,16.05,83.5,9.0,14.1,14.5
19:23:35.631,16,101.0,908.0,0.0,13.0,16.05,83.5,9.0,14.1,14.5
19:23:35.723,16,101.0,908.0,0.0,13.0,16.27,83.5,9.0,14.1,14.5
19:23:35.810,16,101.0,908.0,0.0,13.0,16.27,83.5,9.0,14.1,14.5
19:23:35.871,16,101.0,908.0,0.0,13.0,16.27,83.5,9.0,14.1,14.5
19:23:35.960,16,101.0,908.0,0.0,13.0,16.27,83.5,9.0,14.5,14.5
19:23:36.021,16,101.0,908.0,0.0,13.0,16.27,83.5,9.0,14.5,14.5
19:23:36.110,16,101.0,908.0,0.0,13.0,16.27,83.5,9.0,14.5,14.5
19:23:36.172,16,101.0,908.0,0.0,13.0,16.27,83.5,9.0,14.5,14.5
19:23:36.260,16,101.0,937.0,0.0,13.0,16.27,83.5,9.0,14.5,14.5
19:23:36.321,16,101.0,937.0,0.0,13.0,16.27,83.5,9.0,14.5,14.5
19:23:36.409,16,101.0,937.0,0.0,13.0,16.27,83.5,9.0,14.5,14.5
19:23:36.471,16,101.0,937.0,0.0,13.0,16.36,83.5,9.0,14.5,14.5
19:23:36.560,16,101.0,937.0,0.0,13.0,16.36,83.5,9.0,14.5,14.5
19:23:36.620,16,101.0,937.0,0.0,13.0,16.36,83.5,9.0,14.5,14.5
19:23:36.709,16,101.0,937.0,0.0,13.0,16.36,83.5,9.0,14.5,14.5
19:23:36.785,16,101.0,937.0,0.0,13.0,16.36,83.5,9.0,14.5,14.1
19:23:36.860,16,101.0,937.0,0.0,13.0,16.36,83.5,9.0,14.5,14.1
