Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
18:38:15.177,14,,,,,,,,,
18:38:15.267,14,95.0,,,,,,,,
18:38:15.357,14,95.0,0.0,,,,,,,
18:38:15.447,14,95.0,0.0,0.0,,,,,,
18:38:15.537,14,95.0,0.0,0.0,8.0,,,,,
18:38:15.627,14,95.0,0.0,0.0,8.0,0.88,,,,
18:38:15.717,14,95.0,0.0,0.0,8.0,0.88,89.0,,,
18:38:15.838,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,,
18:38:15.928,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,
18:38:16.019,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:16.108,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:16.227,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:16.317,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:16.407,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:16.527,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:16.617,14,95.0,0.0,0.0,7.0,0.86,89.0,6.0,14.1,14.5
18:38:16.707,14,95.0,0.0,0.0,7.0,0.86,89.0,6.0,14.1,14.5
18:38:16.797,14,95.0,0.0,0.0,7.0,0.86,89.0,6.0,14.1,14.5
18:38:16.887,14,95.0,0.0,0.0,7.0,0.86,89.0,6.0,14.1,14.5
18:38:16.977,14,95.0,0.0,0.0,7.0,0.86,89.0,6.0,14.1,14.5
18:38:17.067,14,95.0,0.0,0.0,7.0,0.86,89.0,6.0,14.1,14.5
18:38:17.158,14,95.0,0.0,0.0,7.0,0.86,89.0,6.0,14.1,14.5
18:38:17.247,14,95.0,0.0,0.0,7.0,0.86,89.0,6.0,14.1,14.5
18:38:17.337,14,95.0,0.0,0.0,7.0,0.86,89.0,6.0,14.1,14.5
18:38:17.427,14,95.0,0.0,0.0,7.0,0.86,89.0,6.0,14.1,14.5
18:38:17.517,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:17.607,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:17.697,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:17.787,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:17.878,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:17.967,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:18.057,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:18.147,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:18.237,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:18.358,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:18.448,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:18.537,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:18.627,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:18.718,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:18.837,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:18.928,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:19.018,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:19.137,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:19.227,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:19.288,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:19.377,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:19.466,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:19.557,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:19.646,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:19.738,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:19.828,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:19.918,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:20.007,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:20.097,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:20.187,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:20.277,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:20.367,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:20.458,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.1,14.5
18:38:20.548,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.5,14.5
18:38:20.637,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.5,14.5
18:38:20.727,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.5,14.5
18:38:20.791,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.5,14.5
18:38:20.877,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.5,14.5
18:38:20.997,14,95.0,0.0,0.0,7.0,0.88,89.0,6.0,14.5,14.5
18:38:21.087,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.5,14.5
18:38:21.177,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.5,14.5
18:38:21.238,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.5,14.5
18:38:21.327,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.5,14.5
18:38:21.417,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:21.507,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:21.627,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:21.718,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:21.807,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:21.898,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:21.988,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:22.078,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:22.167,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:22.257,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:22.348,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:22.438,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:22.528,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:22.618,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:22.707,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:22.797,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:22.887,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:22.978,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:23.067,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:23.157,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:23.248,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:23.337,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:23.427,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:23.517,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:23.608,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:23.697,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:23.787,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:23.877,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:23.968,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:24.057,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:24.148,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:24.237,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:24.327,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:24.388,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:24.477,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:24.567,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:24.657,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:24.748,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:24.837,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:24.927,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:25.017,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:25.107,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:25.197,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:25.288,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:25.378,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:25.468,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:25.557,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:25.648,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:25.767,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:25.858,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:25.948,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:26.038,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:26.127,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:26.217,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:26.307,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:26.397,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:26.488,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:26.577,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:26.667,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:26.757,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:26.848,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:26.937,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:27.028,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:27.088,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:27.177,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:27.238,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:27.327,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:27.417,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:27.507,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:27.597,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:27.687,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:27.778,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:27.868,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:27.987,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:28.077,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:28.167,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:28.257,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
18:38:28.348,14,95.0,0.0,0.0,8.0,0.86,89.0,6.0,14.1,14.5
18:38:28.438,14,95.0,0.0,0.0,8.0,0.86,89.0,6.0,14.1,14.5
18:38:28.527,14,95.0,0.0,0.0,8.0,0.86,89.0,6.0,14.1,14.5
18:38:28.617,14,95.0,0.0,0.0,8.0,0.86,89.0,6.0,14.1,14.5
18:38:28.707,14,95.0,0.0,0.0,8.0,0.86,89.0,6.0,14.1,14.5
18:38:28.797,14,95.0,0.0,0.0,8.0,0.86,89.0,6.0,14.1,14.5
18:38:28.887,14,95.0,0.0,0.0,8.0,0.86,89.0,6.0,14.1,14.5
18:38:28.977,14,95.0,0.0,0.0,8.0,0.86,89.0,6.0,14.1,14.5
