Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
17:30:38.223,40,,,,,,,,,
17:30:38.312,40,104.0,,,,,,,,
17:30:38.403,40,104.0,1040.0,,,,,,,
17:30:38.493,40,104.0,1040.0,0.0,,,,,,
17:30:38.582,40,104.0,1040.0,0.0,7.0,,,,,
17:30:38.673,40,104.0,1040.0,0.0,7.0,18.22,,,,
17:30:38.763,40,104.0,1040.0,0.0,7.0,18.22,83.5,,,
17:30:38.853,40,104.0,1040.0,0.0,7.0,18.22,83.5,3.0,,
17:30:38.942,40,104.0,1040.0,0.0,7.0,18.22,83.5,3.0,14.1,
17:30:39.032,40,104.0,1040.0,0.0,7.0,18.22,83.5,3.0,14.1,14.5
17:30:39.123,40,104.0,1040.0,0.0,7.0,18.22,83.5,3.0,14.1,14.5
17:30:39.212,40,104.0,1040.0,0.0,7.0,18.22,83.5,3.0,14.1,14.5
17:30:39.302,40,104.0,1039.0,0.0,7.0,18.22,83.5,3.0,14.1,14.5
17:30:39.392,40,104.0,1039.0,0.0,7.0,18.22,83.5,3.0,14.1,14.5
17:30:39.482,40,104.0,1039.0,0.0,7.0,18.22,83.5,3.0,14.1,14.5
17:30:39.573,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:39.662,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:39.752,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:39.843,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:39.932,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:40.023,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:40.112,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:40.203,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:40.293,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:40.383,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:40.473,40,104.0,1039.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:40.562,40,104.0,1039.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:40.652,40,104.0,1039.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:40.742,40,104.0,1039.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:40.832,40,104.0,1039.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:40.923,40,104.0,1039.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:41.012,40,104.0,1039.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:41.103,40,104.0,1040.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:41.192,40,104.0,1040.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:41.283,40,104.0,1040.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:41.373,40,104.0,1040.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:41.462,40,104.0,1040.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:41.552,40,104.0,1040.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:41.642,40,104.0,1040.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:41.733,40,104.0,1040.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:41.823,40,104.0,1040.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:41.912,40,104.0,1040.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:42.004,40,104.0,1039.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:42.093,40,104.0,1039.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:42.213,40,104.0,1039.0,0.0,7.0,18.27,83.5,3.0,14.1,14.5
17:30:42.303,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:42.392,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:42.483,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:42.577,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:42.661,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:42.751,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:42.841,40,104.0,1039.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
17:30:42.932,40,104.0,1040.0,0.0,7.0,18.3,83.5,3.0,14.1,14.5
