Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
18:23:43.446,12,,,,,,,,,
18:23:43.507,12,102.0,,,,,,,,
18:23:43.597,12,102.0,941.0,,,,,,,
18:23:43.657,12,102.0,941.0,0.0,,,,,,
18:23:43.747,12,102.0,941.0,0.0,10.0,,,,,
18:23:43.837,12,102.0,941.0,0.0,10.0,16.88,,,,
18:23:43.898,12,102.0,941.0,0.0,10.0,16.88,83.5,,,
18:23:43.958,12,102.0,941.0,0.0,10.0,16.88,83.5,6.0,,
18:23:44.046,12,102.0,941.0,0.0,10.0,16.88,83.5,6.0,14.1,
18:23:44.107,12,102.0,941.0,0.0,10.0,16.88,83.5,6.0,14.1,14.1
18:23:44.197,12,102.0,941.0,0.0,10.0,16.88,83.5,6.0,14.1,14.1
18:23:44.258,12,102.0,941.0,0.0,10.0,16.88,83.5,6.0,14.1,14.1
18:23:44.347,12,102.0,941.0,0.0,10.0,16.88,83.5,6.0,14.1,14.1
18:23:44.408,12,102.0,941.0,0.0,10.0,16.88,83.5,6.0,14.1,14.1
18:23:44.497,12,102.0,941.0,0.0,10.0,16.88,83.5,6.0,14.1,14.1
18:23:44.558,12,102.0,941.0,0.0,10.0,16.61,83.5,6.0,14.1,14.1
18:23:44.647,12,102.0,941.0,0.0,10.0,16.61,83.5,6.0,14.1,14.1
18:23:44.707,12,102.0,941.0,0.0,10.0,16.61,83.5,6.0,14.1,14.1
18:23:44.797,12,102.0,941.0,0.0,10.0,16.61,83.5,6.0,14.1,14.1
18:23:44.858,12,102.0,941.0,0.0,10.0,16.61,83.5,6.0,14.1,14.5
18:23:44.947,12,102.0,941.0,0.0,10.0,16.61,83.5,6.0,14.1,14.5
18:23:45.007,12,102.0,941.0,0.0,10.0,16.61,83.5,6.0,14.1,14.5
18:23:45.097,12,102.0,940.0,0.0,10.0,16.61,83.5,6.0,14.1,14.5
18:23:45.158,12,102.0,940.0,0.0,10.0,16.61,83.5,6.0,14.1,14.5
18:23:45.246,12,102.0,940.0,0.0,10.0,16.61,83.5,6.0,14.1,14.5
18:23:45.307,12,102.0,940.0,0.0,10.0,16.61,83.5,6.0,14.1,14.5
18:23:45.396,12,102.0,940.0,0.0,10.0,16.61,83.5,6.0,14.1,14.5
18:23:45.458,12,102.0,940.0,0.0,10.0,16.61,83.5,6.0,14.1,14.5
18:23:45.547,12,102.0,940.0,0.0,10.0,16.61,83.5,6.0,14.1,14.5
18:23:45.608,12,102.0,940.0,0.0,10.0,16.61,83.5,6.0,14.1,14.5
18:23:45.697,12,102.0,940.0,0.0,10.0,16.61,83.5,6.0,14.1,14.5
18:23:45.758,12,102.0,940.0,0.0,10.0,16.61,83.5,6.0,14.1,14.5
