Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
19:00:47.236,37,,,,,,,,,
19:00:47.326,37,99.0,,,,,,,,
19:00:47.417,37,99.0,821.0,,,,,,,
19:00:47.507,37,99.0,821.0,0.0,,,,,,
19:00:47.597,37,99.0,821.0,0.0,25.0,,,,,
19:00:47.687,37,99.0,821.0,0.0,25.0,8.44,,,,
19:00:47.777,37,99.0,821.0,0.0,25.0,8.44,83.1,,,
19:00:47.868,37,99.0,821.0,0.0,25.0,8.44,83.1,21.0,,
19:00:47.957,37,99.0,821.0,0.0,25.0,8.44,83.1,21.0,14.1,
19:00:48.046,37,99.0,821.0,0.0,25.0,8.44,83.1,21.0,14.1,14.5
19:00:48.137,37,99.0,821.0,0.0,25.0,8.44,83.1,21.0,14.1,14.5
19:00:48.227,37,99.0,821.0,0.0,25.0,8.44,83.1,21.0,14.1,14.5
19:00:48.317,37,99.0,821.0,0.0,25.0,8.44,83.1,21.0,14.1,14.5
19:00:48.407,37,99.0,821.0,0.0,25.0,8.44,83.1,21.0,14.1,14.5
19:00:48.497,37,99.0,821.0,0.0,25.0,8.44,83.1,21.0,14.1,14.5
19:00:48.587,37,99.0,821.0,0.0,25.0,8.3,83.1,21.0,14.1,14.5
19:00:48.677,37,99.0,821.0,0.0,25.0,8.3,83.1,21.0,14.1,14.5
19:00:48.767,37,99.0,821.0,0.0,25.0,8.3,83.1,21.0,14.1,14.5
19:00:48.858,37,99.0,821.0,0.0,25.0,8.3,83.1,21.0,14.1,14.5
19:00:48.948,37,99.0,821.0,0.0,25.0,8.3,83.1,21.0,14.1,14.5
19:00:49.040,37,99.0,821.0,0.0,25.0,8.3,83.1,21.0,14.1,14.5
19:00:49.127,37,99.0,821.0,0.0,25.0,8.3,83.1,21.0,14.1,14.5
19:00:49.217,37,99.0,819.0,0.0,25.0,8.3,83.1,21.0,14.1,14.5
19:00:49.338,37,99.0,819.0,0.0,25.0,8.3,83.1,21.0,14.1,14.5
19:00:49.428,37,99.0,819.0,0.0,25.0,8.3,83.1,21.0,14.1,14.5
19:00:49.518,37,99.0,819.0,0.0,25.0,8.27,83.1,21.0,14.1,14.5
19:00:49.607,37,99.0,819.0,0.0,25.0,8.27,83.1,21.0,14.1,14.5
19:00:49.699,37,99.0,819.0,0.0,25.0,8.27,83.1,21.0,14.1,14.5
19:00:49.788,37,99.0,819.0,0.0,25.0,8.27,83.1,21.0,14.1,14.5
19:00:49.877,37,99.0,819.0,0.0,25.0,8.27,83.1,21.0,14.1,14.5
19:00:49.967,37,99.0,819.0,0.0,25.0,8.27,83.1,21.0,14.1,14.5
19:00:50.058,37,99.0,819.0,0.0,25.0,8.27,83.1,21.0,14.1,14.5
19:00:50.147,37,99.0,823.0,0.0,25.0,8.27,83.1,21.0,14.1,14.5
19:00:50.237,37,99.0,823.0,0.0,25.0,8.27,83.1,21.0,14.1,14.5
19:00:50.328,37,99.0,823.0,0.0,25.0,8.27,83.1,21.0,14.1,14.5
19:00:50.417,37,99.0,823.0,0.0,25.0,8.55,83.1,21.0,14.1,14.5
19:00:50.507,37,99.0,823.0,0.0,25.0,8.55,83.1,21.0,14.1,14.5
19:00:50.627,37,99.0,823.0,0.0,25.0,8.55,83.1,21.0,14.1,14.5
19:00:50.718,37,99.0,823.0,0.0,25.0,8.55,83.1,21.0,14.1,14.5
19:00:50.807,37,99.0,823.0,0.0,25.0,8.55,83.1,21.0,14.1,14.5
19:00:50.897,37,99.0,823.0,0.0,25.0,8.55,83.1,21.0,14.1,14.5
19:00:50.987,37,99.0,823.0,0.0,25.0,8.55,83.1,21.0,14.1,14.5
19:00:51.078,37,99.0,827.0,0.0,25.0,8.55,83.1,21.0,14.1,14.5
19:00:51.166,37,99.0,827.0,0.0,25.0,8.55,83.1,21.0,14.1,14.5
19:00:51.256,37,99.0,827.0,0.0,25.0,8.55,83.1,21.0,14.1,14.5
19:00:51.346,37,99.0,827.0,0.0,25.0,8.49,83.1,21.0,14.1,14.5
19:00:51.436,37,99.0,827.0,0.0,25.0,8.49,83.1,21.0,14.1,14.5
19:00:51.526,37,99.0,827.0,0.0,25.0,8.49,83.1,21.0,14.1,14.5
19:00:51.616,37,99.0,827.0,0.0,25.0,8.49,83.1,21.0,16.9,14.5
19:00:51.707,37,99.0,827.0,0.0,25.0,8.49,83.1,21.0,16.9,16.9
19:00:51.797,38,99.0,827.0,0.0,25.0,8.49,83.1,21.0,16.9,16.9
19:00:51.887,38,99.0,827.0,0.0,25.0,8.49,83.1,21.0,16.9,16.9
19:00:51.977,38,99.0,847.0,0.0,25.0,8.49,83.1,21.0,16.9,16.9
19:00:52.067,38,99.0,847.0,0.0,25.0,8.49,83.1,21.0,16.9,16.9
19:00:52.156,38,99.0,847.0,0.0,25.0,8.49,83.1,21.0,16.9,16.9
19:00:52.247,38,99.0,847.0,0.0,25.0,10.27,83.1,21.0,16.9,16.9
19:00:52.337,38,99.0,847.0,0.0,25.0,10.27,83.1,21.0,16.9,16.9
19:00:52.427,38,99.0,847.0,0.0,25.0,10.27,83.1,21.0,16.9,16.9
19:00:52.518,38,99.0,847.0,0.0,25.0,10.27,83.1,21.0,17.3,16.9
19:00:52.611,38,99.0,847.0,0.0,25.0,10.27,83.1,21.0,17.3,16.9
19:00:52.697,38,99.0,847.0,0.0,25.0,10.27,83.1,21.0,17.3,16.9
19:00:52.787,38,100.0,847.0,0.0,25.0,10.27,83.1,21.0,17.3,16.9
19:00:52.878,38,100.0,854.0,0.0,25.0,10.27,83.1,21.0,17.3,16.9
19:00:52.969,38,100.0,854.0,6.0,25.0,10.27,83.1,21.0,17.3,16.9
19:00:53.057,38,100.0,854.0,6.0,26.0,10.27,83.1,21.0,17.3,16.9
19:00:53.147,38,100.0,854.0,6.0,26.0,13.38,83.1,21.0,17.3,16.9
19:00:53.237,38,100.0,854.0,6.0,26.0,13.38,83.1,21.0,17.3,16.9
19:00:53.327,38,100.0,854.0,6.0,26.0,13.38,83.1,21.0,17.3,16.9
19:00:53.417,38,100.0,854.0,6.0,26.0,13.38,83.1,21.0,20.0,16.9
19:00:53.508,38,100.0,854.0,6.0,26.0,13.38,83.1,21.0,20.0,22.4
19:00:53.599,38,100.0,854.0,6.0,26.0,13.38,83.1,21.0,20.0,22.4
19:00:53.687,38,101.0,854.0,6.0,26.0,13.38,83.1,21.0,20.0,22.4
19:00:53.777,38,101.0,1221.0,6.0,26.0,13.38,83.1,21.0,20.0,22.4
19:00:53.867,38,101.0,1221.0,11.0,26.0,13.38,83.1,21.0,20.0,22.4
19:00:53.958,38,101.0,1221.0,11.0,28.0,13.38,83.1,21.0,20.0,22.4
19:00:54.047,38,101.0,1221.0,11.0,28.0,17.3,83.1,21.0,20.0,22.4
19:00:54.137,38,101.0,1221.0,11.0,28.0,17.3,83.1,21.0,20.0,22.4
19:00:54.227,38,101.0,1221.0,11.0,28.0,17.3,83.1,21.0,20.0,22.4
19:00:54.318,38,101.0,1221.0,11.0,28.0,17.3,83.1,21.0,38.8,22.4
19:00:54.408,38,101.0,1221.0,11.0,28.0,17.3,83.1,21.0,38.8,40.4
19:00:54.499,38,101.0,1221.0,11.0,28.0,17.3,83.1,21.0,38.8,40.4
19:00:54.588,38,109.0,1221.0,11.0,28.0,17.3,83.1,21.0,38.8,40.4
19:00:54.677,38,109.0,1677.0,11.0,28.0,17.3,83.1,21.0,38.8,40.4
