Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
07:13:43.098,16,,,,,,,,,
07:13:43.188,16,97.0,,,,,,,,
07:13:43.280,16,97.0,910.0,,,,,,,
07:13:43.369,16,97.0,910.0,0.0,,,,,,
07:13:43.459,16,97.0,910.0,0.0,15.0,,,,,
07:13:43.549,16,97.0,910.0,0.0,15.0,15.16,,,,
07:13:43.639,16,97.0,910.0,0.0,15.0,15.16,83.5,,,
07:13:43.729,16,97.0,910.0,0.0,15.0,15.16,83.5,6.0,,
07:13:43.819,16,97.0,910.0,0.0,15.0,15.16,83.5,6.0,14.1,
07:13:43.909,16,97.0,910.0,0.0,15.0,15.16,83.5,6.0,14.1,14.5
07:13:43.999,16,97.0,910.0,0.0,15.0,15.16,83.5,6.0,14.1,14.5
07:13:44.089,16,97.0,910.0,0.0,15.0,15.16,83.5,6.0,14.1,14.5
07:13:44.180,16,97.0,910.0,0.0,15.0,15.16,83.5,6.0,14.1,14.5
07:13:44.269,16,97.0,910.0,0.0,15.0,15.16,83.5,6.0,14.1,14.5
07:13:44.359,16,97.0,910.0,0.0,15.0,15.16,83.5,6.0,14.1,14.5
07:13:44.479,16,97.0,910.0,0.0,15.0,15.36,83.5,6.0,14.1,14.5
07:13:44.569,16,97.0,910.0,0.0,15.0,15.36,83.5,6.0,14.1,14.5
07:13:44.659,16,97.0,910.0,0.0,15.0,15.36,83.5,6.0,14.1,14.5
07:13:44.749,16,97.0,910.0,0.0,15.0,15.36,83.5,6.0,14.1,14.5
07:13:44.869,16,97.0,910.0,0.0,15.0,15.36,83.5,6.0,14.1,14.5
07:13:44.959,16,97.0,910.0,0.0,15.0,15.36,83.5,6.0,14.1,14.5
07:13:45.049,16,97.0,910.0,0.0,15.0,15.36,83.5,6.0,14.1,14.5
07:13:45.169,16,97.0,909.0,0.0,15.0,15.36,83.5,6.0,14.1,14.5
07:13:45.259,16,97.0,909.0,0.0,15.0,15.36,83.5,6.0,14.1,14.5
07:13:45.349,16,97.0,909.0,0.0,15.0,15.36,83.5,6.0,14.1,14.5
07:13:45.440,16,97.0,909.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:45.529,16,97.0,909.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:45.619,16,97.0,909.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:45.709,16,97.0,909.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:45.799,16,97.0,909.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:45.889,16,97.0,909.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:45.979,16,97.0,909.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:46.069,16,97.0,910.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:46.189,16,97.0,910.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:46.281,16,97.0,910.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:46.369,16,97.0,910.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:46.459,16,97.0,910.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:46.549,16,97.0,910.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:46.639,16,97.0,910.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:46.729,16,97.0,910.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:46.819,16,97.0,910.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:46.909,16,97.0,910.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
07:13:46.999,16,97.0,931.0,0.0,15.0,15.41,83.5,6.0,14.1,14.5
