Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
07:22:24.319,42,,,,,,,,,
07:22:24.410,42,99.0,,,,,,,,
07:22:24.500,42,99.0,813.0,,,,,,,
07:22:24.590,42,99.0,813.0,0.0,,,,,,
07:22:24.680,42,99.0,813.0,0.0,17.0,,,,,
07:22:24.770,42,99.0,813.0,0.0,17.0,9.86,,,,
07:22:24.860,42,99.0,813.0,0.0,17.0,9.86,14.9,,,
07:22:24.950,42,99.0,813.0,0.0,17.0,9.86,14.9,16.0,,
07:22:25.040,42,99.0,813.0,0.0,17.0,9.86,14.9,16.0,14.1,
07:22:25.130,42,99.0,813.0,0.0,17.0,9.86,14.9,16.0,14.1,14.5
07:22:25.220,42,99.0,813.0,0.0,17.0,9.86,14.9,16.0,14.1,14.5
07:22:25.310,42,39.0,813.0,0.0,17.0,9.86,14.9,16.0,14.1,14.5
07:22:25.401,42,39.0,307.0,0.0,17.0,9.86,14.9,16.0,14.1,14.5
07:22:25.490,42,39.0,307.0,0.0,17.0,9.86,14.9,16.0,14.1,14.5
07:22:25.610,42,39.0,307.0,0.0,10.0,9.86,14.9,16.0,14.1,14.5
07:22:25.700,42,39.0,307.0,0.0,10.0,1.33,14.9,16.0,14.1,14.5
07:22:25.790,42,39.0,307.0,0.0,10.0,1.33,13.7,16.0,14.1,14.5
07:22:25.880,42,39.0,307.0,0.0,10.0,1.33,13.7,16.0,14.1,14.5
07:22:25.970,42,39.0,307.0,0.0,10.0,1.33,13.7,16.0,14.1,14.5
07:22:26.060,42,39.0,307.0,0.0,10.0,1.33,13.7,16.0,14.1,14.5
07:22:26.150,43,39.0,307.0,0.0,10.0,1.33,13.7,16.0,14.1,14.5
07:22:26.240,43,43.0,307.0,0.0,10.0,1.33,13.7,16.0,14.1,14.5
07:22:26.330,43,43.0,0.0,0.0,10.0,1.33,13.7,16.0,14.1,14.5
07:22:26.422,43,43.0,0.0,0.0,10.0,1.33,13.7,16.0,14.1,14.5
07:22:26.511,43,43.0,0.0,0.0,14.0,1.33,13.7,16.0,14.1,14.5
07:22:26.600,43,43.0,0.0,0.0,14.0,0.0,13.7,16.0,14.1,14.5
07:22:26.691,43,43.0,0.0,0.0,14.0,0.0,13.7,16.0,14.1,14.5
07:22:26.780,43,43.0,0.0,0.0,14.0,0.0,13.7,16.0,14.1,14.5
07:22:26.870,43,43.0,0.0,0.0,14.0,0.0,13.7,16.0,14.1,14.5
07:22:26.960,43,43.0,0.0,0.0,14.0,0.0,13.7,16.0,14.1,14.5
07:22:27.050,43,43.0,0.0,0.0,14.0,0.0,13.7,16.0,14.1,14.5
07:22:27.140,43,52.0,0.0,0.0,14.0,0.0,13.7,16.0,14.1,14.5
07:22:27.230,43,52.0,0.0,0.0,14.0,0.0,13.7,16.0,14.1,14.5
07:22:27.321,43,52.0,0.0,0.0,14.0,0.0,13.7,16.0,14.1,14.5
07:22:27.410,43,52.0,0.0,0.0,84.0,0.0,13.7,16.0,14.1,14.5
07:22:27.500,43,52.0,0.0,0.0,84.0,0.0,13.7,16.0,14.1,14.5
07:22:27.590,43,52.0,0.0,0.0,84.0,0.0,81.6,16.0,14.1,14.5
07:22:27.680,43,52.0,0.0,0.0,84.0,0.0,81.6,16.0,14.1,14.5
07:22:27.770,43,52.0,0.0,0.0,84.0,0.0,81.6,16.0,14.1,14.5
07:22:27.860,43,52.0,0.0,0.0,84.0,0.0,81.6,16.0,14.1,14.5
07:22:27.950,43,52.0,0.0,0.0,84.0,0.0,81.6,16.0,14.1,14.5
07:22:28.040,43,96.0,0.0,0.0,84.0,0.0,81.6,16.0,14.1,14.5
07:22:28.131,43,96.0,0.0,0.0,84.0,0.0,81.6,16.0,14.1,14.5
07:22:28.220,43,96.0,0.0,0.0,84.0,0.0,81.6,16.0,14.1,14.5
07:22:28.310,43,96.0,0.0,0.0,118.0,0.0,81.6,16.0,14.1,14.5
07:22:28.400,43,96.0,0.0,0.0,118.0,0.0,81.6,16.0,14.1,14.5
07:22:28.490,43,96.0,0.0,0.0,118.0,0.0,88.6,16.0,14.1,14.5
07:22:28.580,43,96.0,0.0,0.0,118.0,0.0,88.6,16.0,14.1,14.5
07:22:28.671,43,96.0,0.0,0.0,118.0,0.0,88.6,16.0,14.1,14.5
07:22:28.760,43,96.0,0.0,0.0,118.0,0.0,88.6,16.0,14.1,14.5
07:22:28.850,43,96.0,0.0,0.0,118.0,0.0,88.6,16.0,14.1,14.5
07:22:28.940,43,95.0,0.0,0.0,118.0,0.0,88.6,16.0,14.1,14.5
07:22:29.030,43,95.0,0.0,0.0,118.0,0.0,88.6,16.0,14.1,14.5
07:22:29.120,43,95.0,0.0,0.0,118.0,0.0,88.6,16.0,14.1,14.5
07:22:29.210,43,95.0,0.0,0.0,134.0,0.0,88.6,16.0,14.1,14.5
07:22:29.300,43,95.0,0.0,0.0,134.0,0.0,88.6,16.0,14.1,14.5
07:22:29.390,43,95.0,0.0,0.0,134.0,0.0,88.6,16.0,14.1,14.5
07:22:29.480,43,95.0,0.0,0.0,134.0,0.0,88.6,16.0,14.1,14.5
07:22:29.571,43,95.0,0.0,0.0,134.0,0.0,88.6,16.0,14.1,14.5
07:22:29.660,43,95.0,0.0,0.0,134.0,0.0,88.6,16.0,14.1,14.5
07:22:29.750,43,95.0,0.0,0.0,134.0,0.0,88.6,16.0,14.1,14.5
07:22:29.840,43,95.0,0.0,0.0,134.0,0.0,88.6,16.0,14.1,14.5
07:22:29.930,43,95.0,0.0,0.0,134.0,0.0,88.6,16.0,14.1,14.5
07:22:30.020,43,95.0,0.0,0.0,134.0,0.0,88.6,16.0,14.1,14.5
07:22:30.111,43,95.0,0.0,0.0,131.0,0.0,88.6,16.0,14.1,14.5
07:22:30.200,43,95.0,0.0,0.0,131.0,0.0,88.6,16.0,14.1,14.5
07:22:30.291,43,95.0,0.0,0.0,131.0,0.0,88.6,16.0,14.1,14.5
