Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
08:17:36.367,-1,,,,,,,,,
08:17:36.456,-1,98.0,,,,,,,,
08:17:36.546,-1,98.0,0.0,,,,,,,
08:17:36.641,-1,98.0,0.0,0.0,,,,,,
08:17:36.725,-1,98.0,0.0,0.0,-9.0,,,,,
08:17:36.815,-1,98.0,0.0,0.0,-9.0,0.83,,,,
08:17:36.905,-1,98.0,0.0,0.0,-9.0,0.83,89.0,,,
08:17:36.995,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,,
08:17:37.085,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,
08:17:37.175,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:37.265,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:37.355,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:37.416,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:37.505,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:37.566,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:37.655,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:37.745,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:37.835,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:37.925,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:38.015,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:38.105,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:38.195,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:38.285,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:38.375,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:38.465,-1,98.0,0.0,0.0,-9.0,0.83,89.0,-8.0,14.5,14.5
08:17:38.555,-1,98.0,0.0,0.0,-9.0,2.77,89.0,-8.0,14.5,14.5
08:17:38.675,-1,98.0,0.0,0.0,-9.0,2.77,89.0,-8.0,14.5,14.5
08:17:38.764,-1,98.0,0.0,0.0,-9.0,2.77,89.0,-8.0,14.5,14.5
08:17:38.854,-1,98.0,0.0,0.0,-9.0,2.77,89.0,-8.0,14.1,14.5
08:17:38.944,-1,98.0,0.0,0.0,-9.0,2.77,89.0,-8.0,14.1,14.5
08:17:39.035,-1,98.0,0.0,0.0,-9.0,2.77,89.0,-8.0,14.1,14.5
08:17:39.155,-1,94.0,0.0,0.0,-9.0,2.77,89.0,-8.0,14.1,14.5
08:17:39.275,-1,94.0,1159.0,0.0,-9.0,2.77,89.0,-8.0,14.1,14.5
08:17:39.364,-1,94.0,1159.0,0.0,-9.0,2.77,89.0,-8.0,14.1,14.5
08:17:39.454,-1,94.0,1159.0,0.0,-6.0,2.77,89.0,-8.0,14.1,14.5
08:17:39.515,-1,94.0,1159.0,0.0,-6.0,20.22,89.0,-8.0,14.1,14.5
