Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
16:51:45.639,6,,,,,,,,,
16:51:45.729,6,97.0,,,,,,,,
16:51:45.921,6,97.0,0.0,,,,,,,
16:51:45.998,6,97.0,0.0,0.0,,,,,,
16:51:46.088,6,97.0,0.0,0.0,-2.0,,,,,
16:51:46.178,6,97.0,0.0,0.0,-2.0,0.86,,,,
16:51:46.268,6,97.0,0.0,0.0,-2.0,0.86,89.0,,,
16:51:46.358,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,,
16:51:46.449,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.5,
16:51:46.539,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.5,14.5
16:51:46.629,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.5,14.5
16:51:46.719,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.5,14.5
16:51:46.809,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.5,14.5
16:51:46.946,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.5,14.5
16:51:47.025,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.5,14.5
16:51:47.198,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.5,14.5
16:51:47.288,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.5,14.5
16:51:47.378,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.5,14.5
16:51:47.468,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:47.558,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:47.648,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:47.738,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:47.829,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:47.918,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:48.042,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:48.128,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:48.218,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:48.309,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:48.398,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:48.489,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:48.578,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:48.668,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:48.758,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:48.848,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:48.938,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:49.028,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:49.118,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:49.208,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:49.298,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:49.388,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:49.478,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:49.568,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:49.658,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:49.748,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:49.839,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:49.928,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:50.019,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:50.108,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:50.198,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:50.288,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:50.378,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:50.469,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:50.559,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:50.649,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:50.740,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:50.829,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:50.918,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:51.008,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.1,14.5
16:51:51.098,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.5,14.5
16:51:51.188,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.5,14.5
16:51:51.279,6,97.0,0.0,0.0,-2.0,0.86,89.0,-4.0,14.5,14.5
