Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
08:30:28.118,11,,,,,,,,,
08:30:28.208,11,98.0,,,,,,,,
08:30:28.298,11,98.0,0.0,,,,,,,
08:30:28.389,11,98.0,0.0,0.0,,,,,,
08:30:28.479,11,98.0,0.0,0.0,101.0,,,,,
08:30:28.569,11,98.0,0.0,0.0,101.0,0.0,,,,
08:30:28.658,11,98.0,0.0,0.0,101.0,0.0,88.6,,,
08:30:28.749,11,98.0,0.0,0.0,101.0,0.0,88.6,-1.0,,
08:30:28.838,11,98.0,0.0,0.0,101.0,0.0,88.6,-1.0,14.5,
08:30:28.928,11,98.0,0.0,0.0,101.0,0.0,88.6,-1.0,14.5,14.5
08:30:29.019,11,98.0,0.0,0.0,101.0,0.0,88.6,-1.0,14.5,14.5
08:30:29.108,11,98.0,0.0,0.0,101.0,0.0,88.6,-1.0,14.5,14.5
08:30:29.198,11,98.0,0.0,0.0,101.0,0.0,88.6,-1.0,14.5,14.5
08:30:29.288,11,98.0,0.0,0.0,101.0,0.0,88.6,-1.0,14.5,14.5
08:30:29.378,11,98.0,0.0,0.0,100.0,0.0,88.6,-1.0,14.5,14.5
08:30:29.468,11,98.0,0.0,0.0,100.0,0.0,88.6,-1.0,14.5,14.5
08:30:29.558,11,98.0,0.0,0.0,100.0,0.0,88.6,-1.0,14.5,14.5
08:30:29.648,11,98.0,0.0,0.0,100.0,0.0,88.6,-1.0,14.5,14.5
08:30:29.738,11,98.0,0.0,0.0,100.0,0.0,88.6,-1.0,14.1,14.5
08:30:29.828,11,98.0,0.0,0.0,100.0,0.0,88.6,-1.0,14.1,14.5
08:30:29.918,11,98.0,0.0,0.0,100.0,0.0,88.6,-1.0,14.1,14.5
08:30:30.008,11,98.0,0.0,0.0,100.0,0.0,88.6,-1.0,14.1,14.5
08:30:30.098,11,98.0,0.0,0.0,100.0,0.0,88.6,-1.0,14.1,14.5
08:30:30.188,11,98.0,0.0,0.0,100.0,0.0,88.6,-1.0,14.1,14.5
08:30:30.279,11,98.0,0.0,0.0,100.0,0.0,88.6,-1.0,14.1,14.5
08:30:30.368,11,98.0,0.0,0.0,100.0,0.0,88.6,-1.0,14.1,14.5
08:30:30.458,11,98.0,0.0,0.0,100.0,0.0,88.6,-1.0,14.1,14.5
