Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
07:04:03.898,14,,,,,,,,,
07:04:03.988,14,95.0,,,,,,,,
07:04:04.079,14,95.0,0.0,,,,,,,
07:04:04.169,14,95.0,0.0,0.0,,,,,,
07:04:04.259,14,95.0,0.0,0.0,8.0,,,,,
07:04:04.350,14,95.0,0.0,0.0,8.0,0.88,,,,
07:04:04.438,14,95.0,0.0,0.0,8.0,0.88,89.0,,,
07:04:04.529,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,,
07:04:04.590,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,
07:04:04.679,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:04.769,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:04.859,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:04.979,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:05.069,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:05.159,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:05.250,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:05.339,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:05.429,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:05.490,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:05.579,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:05.669,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:05.758,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:05.849,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:05.939,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:06.029,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:06.090,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:06.179,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:06.269,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:06.330,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:06.390,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:06.479,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:06.541,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:06.629,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:06.719,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:06.809,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:06.898,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:06.988,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:07.079,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:07.140,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:07.229,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:07.319,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:07.409,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:07.499,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:07.588,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:07.679,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:07.740,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:07.829,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:07.890,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:07.979,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:08.069,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:08.159,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:08.249,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
07:04:08.339,14,95.0,0.0,0.0,8.0,0.88,89.0,6.0,14.1,14.5
