Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
18:31:45.194,17,,,,,,,,,
18:31:45.284,17,97.0,,,,,,,,
18:31:45.374,17,97.0,0.0,,,,,,,
18:31:45.465,17,97.0,0.0,0.0,,,,,,
18:31:45.554,17,97.0,0.0,0.0,12.0,,,,,
18:31:45.644,17,97.0,0.0,0.0,12.0,0.88,,,,
18:31:45.734,17,97.0,0.0,0.0,12.0,0.88,89.0,,,
18:31:45.824,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,,
18:31:45.914,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,
18:31:46.004,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:46.094,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:46.155,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:46.244,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:46.334,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:46.424,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:46.514,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:46.604,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:46.695,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:46.784,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:46.874,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:46.964,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:47.054,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:47.144,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:47.234,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:47.324,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:47.415,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:47.505,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
18:31:47.594,17,97.0,0.0,0.0,12.0,0.88,89.0,9.0,14.1,14.5
