Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
17:27:02.010,87,,,,,,,,,
17:27:02.099,87,97.0,,,,,,,,
17:27:02.220,87,97.0,769.0,,,,,,,
17:27:02.309,87,97.0,769.0,0.0,,,,,,
17:27:02.400,87,97.0,769.0,0.0,12.0,,,,,
17:27:02.493,87,97.0,769.0,0.0,12.0,6.88,,,,
17:27:02.579,87,97.0,769.0,0.0,12.0,6.88,83.1,,,
17:27:02.670,87,97.0,769.0,0.0,12.0,6.88,83.1,1.0,,
17:27:22.420,87,97.0,769.0,0.0,12.0,6.88,83.1,1.0,,14.5
17:27:22.499,87,97.0,769.0,0.0,12.0,6.88,83.1,1.0,,14.5
17:27:22.589,87,97.0,769.0,0.0,12.0,6.88,83.1,1.0,,14.5
17:27:22.713,87,97.0,769.0,0.0,12.0,6.88,83.1,1.0,,14.5
17:27:22.800,87,97.0,769.0,0.0,12.0,6.88,83.1,1.0,,14.5
17:27:22.890,87,97.0,769.0,0.0,16.0,6.88,83.1,1.0,,14.5
17:27:22.979,87,97.0,769.0,0.0,16.0,6.61,83.1,1.0,,14.5
17:27:23.069,87,97.0,769.0,0.0,16.0,6.61,83.1,1.0,,14.5
17:27:23.159,87,97.0,769.0,0.0,16.0,6.61,83.1,1.0,,14.5
17:27:23.249,87,97.0,769.0,0.0,16.0,6.61,83.1,1.0,14.1,14.5
17:27:23.339,87,97.0,769.0,0.0,16.0,6.61,83.1,1.0,14.1,14.5
17:27:23.430,87,97.0,769.0,0.0,16.0,6.61,83.1,1.0,14.1,14.5
17:27:23.521,87,97.0,769.0,0.0,16.0,6.61,83.1,1.0,14.1,14.5
17:27:23.610,87,97.0,770.0,0.0,16.0,6.61,83.1,1.0,14.1,14.5
17:27:23.699,87,97.0,770.0,0.0,16.0,6.61,83.1,1.0,14.1,14.5
17:27:23.801,87,97.0,770.0,0.0,16.0,6.61,83.1,1.0,14.1,14.5
17:27:23.879,87,97.0,770.0,0.0,16.0,6.69,83.1,1.0,14.1,14.5
17:27:23.970,87,97.0,770.0,0.0,16.0,6.69,83.1,1.0,14.1,14.5
17:27:24.060,87,97.0,770.0,0.0,16.0,6.69,83.1,1.0,14.1,14.5
17:27:24.149,87,97.0,770.0,0.0,16.0,6.69,83.1,1.0,14.1,14.5
