Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
17:22:57.475,8,,,,,,,,,
17:22:57.626,8,102.0,,,,,,,,
17:22:57.715,8,102.0,1033.0,,,,,,,
17:22:57.805,8,102.0,1033.0,0.0,,,,,,
17:22:57.866,8,102.0,1033.0,0.0,4.0,,,,,
17:22:57.955,8,102.0,1033.0,0.0,4.0,18.3,,,,
17:22:58.075,8,102.0,1033.0,0.0,4.0,18.3,83.5,,,
17:22:58.164,8,102.0,1033.0,0.0,4.0,18.3,83.5,-1.0,,
17:22:58.255,8,102.0,1033.0,0.0,4.0,18.3,83.5,-1.0,14.1,
17:22:58.375,8,102.0,1033.0,0.0,4.0,18.3,83.5,-1.0,14.1,14.5
17:22:58.465,8,102.0,1033.0,0.0,4.0,18.3,83.5,-1.0,14.1,14.5
17:22:58.554,8,102.0,1033.0,0.0,4.0,18.3,83.5,-1.0,14.1,14.5
17:22:58.615,8,102.0,1031.0,0.0,4.0,18.3,83.5,-1.0,14.1,14.5
17:22:58.704,8,102.0,1031.0,0.0,4.0,18.3,83.5,-1.0,14.1,14.5
17:22:58.765,8,102.0,1031.0,0.0,4.0,18.3,83.5,-1.0,14.1,14.5
17:22:58.855,8,102.0,1031.0,0.0,4.0,18.91,83.5,-1.0,14.1,14.5
17:22:58.915,8,102.0,1031.0,0.0,4.0,18.91,83.5,-1.0,14.1,14.5
17:22:59.005,8,102.0,1031.0,0.0,4.0,18.91,83.5,-1.0,14.1,14.5
17:22:59.065,8,102.0,1031.0,0.0,4.0,18.91,83.5,-1.0,14.1,14.5
17:22:59.154,8,102.0,1031.0,0.0,4.0,18.91,83.5,-1.0,14.1,14.5
17:22:59.215,8,102.0,1031.0,0.0,4.0,18.91,83.5,-1.0,14.1,14.5
17:22:59.304,8,102.0,1031.0,0.0,4.0,18.91,83.5,-1.0,14.1,14.5
