Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
07:13:58.173,13,,,,,,,,,
07:13:58.263,13,96.0,,,,,,,,
07:13:58.353,13,96.0,0.0,,,,,,,
07:13:58.443,13,96.0,0.0,0.0,,,,,,
07:13:58.504,13,96.0,0.0,0.0,5.0,,,,,
07:13:58.593,13,96.0,0.0,0.0,5.0,0.88,,,,
07:13:58.683,13,96.0,0.0,0.0,5.0,0.88,89.0,,,
07:13:58.773,13,96.0,0.0,0.0,5.0,0.88,89.0,4.0,,
07:13:58.863,13,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,
07:13:58.953,13,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:13:59.043,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:13:59.133,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:13:59.194,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:13:59.254,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:13:59.343,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:13:59.434,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:13:59.523,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:13:59.613,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:13:59.703,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:13:59.793,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:13:59.883,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:13:59.973,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:14:00.063,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:14:00.153,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
07:14:00.244,12,96.0,0.0,0.0,5.0,0.88,89.0,4.0,14.1,14.5
